Información relacionada a:,Prestaciones en especie y su periodicidad
ID,FECHA CREACION, FECHA MODIFICACION,"DESCRIPCIÓN DE LAS PRESTACIONES EN ESPECIE","PERIODICIDAD DE LAS PRESTACIONES EN ESPECIE"
198422701,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422702,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422703,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422704,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422705,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422754,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422755,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422756,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422758,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422759,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423118,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423537,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423538,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423539,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423540,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423650,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423651,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423652,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423654,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423655,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423716,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424725,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424726,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424728,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424729,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424730,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424791,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424792,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424793,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424794,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424795,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424796,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421013,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421286,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421289,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421290,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421291,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421377,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421378,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421379,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421380,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421381,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421466,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421467,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421468,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421469,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421470,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421471,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422296,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422388,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422391,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422393,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422580,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422582,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422583,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422584,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422585,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422617,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422620,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422621,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422662,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422706,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422707,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422708,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422709,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422710,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422711,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422760,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422761,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422762,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422763,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422764,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422765,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423384,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423411,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423542,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423544,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423547,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423590,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423592,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423595,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423656,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423657,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423660,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424732,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424733,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424734,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424735,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424797,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424799,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424800,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424802,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421018,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421292,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421293,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421294,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421382,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421383,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421384,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421385,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421386,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421387,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421472,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421473,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421474,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421475,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421476,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421477,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422204,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422205,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422207,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422301,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422398,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422399,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422622,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422623,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422624,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422625,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422626,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422627,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422665,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422666,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422667,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422668,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422712,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422713,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422715,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422716,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422717,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422766,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422768,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422769,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423130,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423218,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423459,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423548,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423549,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423550,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423551,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423552,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423553,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423596,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423597,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423599,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423600,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423601,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423662,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423663,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423664,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423665,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423666,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423667,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423721,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424738,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424739,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424742,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424804,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424805,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424806,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424807,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198420929,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421023,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421299,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421300,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421302,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421303,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421390,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421391,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421392,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421393,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422307,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422403,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422404,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422670,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422673,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422675,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422718,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422719,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422720,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422721,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422722,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422723,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423133,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423555,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423556,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423557,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423558,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423559,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423602,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423603,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423604,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423605,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423606,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423668,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423669,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423670,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423671,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423672,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423729,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423730,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424743,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424744,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424745,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424746,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424747,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424748,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424809,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424810,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424811,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424812,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424813,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424814,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425201,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425415,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425416,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425417,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425420,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421029,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421304,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421305,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421306,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421307,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421309,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421394,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421395,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421396,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421397,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421398,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422310,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422312,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422407,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422408,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422410,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422724,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422727,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422728,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422729,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422905,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422980,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423142,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423510,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423608,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423609,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423610,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423611,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423613,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423673,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423675,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423676,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423677,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423678,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423733,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423735,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424749,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424750,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424751,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424752,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424754,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424816,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424817,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424818,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424819,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424820,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425421,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425422,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425425,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425469,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425470,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425472,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425474,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425511,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425512,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425514,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425515,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425559,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425560,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425561,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425562,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425563,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198420747,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421310,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421312,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421313,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421315,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421401,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421402,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421403,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198421404,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422412,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422413,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422414,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422415,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422416,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422914,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422915,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198422982,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423561,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423562,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423563,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423564,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423565,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423615,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423616,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423617,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423618,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198423619,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424755,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424756,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424757,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424759,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424821,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424822,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424823,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424824,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198424826,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425427,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425475,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425476,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425477,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425517,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425518,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425520,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425521,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425566,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425569,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425607,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425608,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425609,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425610,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
198425611,"11/08/22","11/08/22","VALE DE DESPENSA ADMVO","MENSUAL"
